,DR,TM,accuracy_local,accuracy_global,perception
14897,tsne,tfidf,0.89,0.59,0.5
14898,tsne,tfidf,0.89,0.58,0.49
14899,tsne,tfidf,0.88,0.56,0.44
14900,tsne,tfidf,0.89,0.59,0.5
14901,tsne,tfidf,0.7,0.52,0.5
14902,tsne,tfidf,0.89,0.59,0.49
14903,tsne,tfidf,0.88,0.56,0.47
14904,tsne,tfidf,0.88,0.55,0.46
14905,tsne,tfidf,0.88,0.56,0.46
14906,tsne,tfidf,0.88,0.56,0.45
14907,tsne,tfidf,0.89,0.59,0.49
14908,tsne,tfidf,0.88,0.56,0.45
14909,tsne,tfidf,0.89,0.59,0.5
14910,tsne,tfidf,0.89,0.59,0.49
14911,tsne,tfidf,0.89,0.59,0.5
14912,tsne,tfidf,0.88,0.56,0.47
14913,tsne,tfidf,0.89,0.57,0.47
14914,tsne,tfidf,0.89,0.58,0.48
14915,tsne,tfidf,0.89,0.58,0.48
14916,tsne,tfidf,0.88,0.56,0.46
14917,tsne,tfidf,0.89,0.57,0.47
14918,tsne,tfidf,0.89,0.57,0.48
14919,tsne,tfidf,0.88,0.58,0.48
14920,tsne,tfidf,0.89,0.59,0.5
14921,tsne,tfidf,0.69,0.52,0.5
14922,tsne,tfidf,0.89,0.59,0.5
14923,tsne,tfidf,0.88,0.58,0.49
14924,tsne,tfidf,0.89,0.59,0.5
14925,tsne,tfidf,0.88,0.56,0.47
14926,tsne,tfidf,0.88,0.56,0.47
14927,tsne,tfidf,0.89,0.58,0.48
14928,tsne,tfidf,0.89,0.57,0.48
14929,tsne,tfidf,0.89,0.58,0.49
14930,tsne,tfidf,0.89,0.58,0.48
14931,tsne,tfidf,0.89,0.58,0.49
14932,tsne,tfidf,0.89,0.57,0.47
14933,tsne,tfidf,0.89,0.59,0.5
14934,tsne,tfidf,0.89,0.59,0.5
14935,tsne,tfidf,0.89,0.58,0.49
14936,tsne,tfidf,0.89,0.58,0.49
14937,tsne,tfidf,0.89,0.59,0.49
14938,tsne,tfidf,0.89,0.57,0.48
14939,tsne,tfidf,0.88,0.56,0.45
14940,tsne,tfidf,0.89,0.58,0.49
14941,tsne,tfidf,0.89,0.59,0.5
14942,tsne,tfidf,0.89,0.57,0.48
14943,tsne,tfidf,0.89,0.57,0.48
