,DR,TM,accuracy_local,accuracy_global,perception
11519,tsne,lda,0.98,0.66,0.47
11520,tsne,lda,0.98,0.73,0.49
11521,tsne,lda,0.98,0.77,0.49
11522,tsne,lda,0.98,0.75,0.49
11523,tsne,lda,0.98,0.77,0.5
11524,tsne,lda,0.98,0.77,0.5
11525,tsne,lda,0.98,0.76,0.49
11526,tsne,lda,0.98,0.76,0.48
11527,tsne,lda,0.98,0.76,0.49
11528,tsne,lda,0.98,0.76,0.48
11529,tsne,lda,0.98,0.76,0.49
11530,tsne,lda,0.98,0.75,0.49
11531,tsne,lda,0.96,0.59,0.45
11532,tsne,lda,0.98,0.77,0.48
11533,tsne,lda,0.98,0.77,0.5
11534,tsne,lda,0.98,0.75,0.49
11535,tsne,lda,0.98,0.66,0.47
11536,tsne,lda,0.98,0.74,0.49
11537,tsne,lda,0.98,0.75,0.49
11538,tsne,lda,0.96,0.59,0.45
11539,tsne,lda,0.98,0.76,0.48
11540,tsne,lda,0.98,0.75,0.49
11541,tsne,lda,0.98,0.77,0.48
11542,tsne,lda,0.98,0.75,0.49
11543,tsne,lda,0.98,0.74,0.49
11544,tsne,lda,0.98,0.76,0.48
11545,tsne,lda,0.98,0.76,0.48
11546,tsne,lda,0.98,0.76,0.49
11547,tsne,lda,0.96,0.65,0.45
11548,tsne,lda,0.98,0.76,0.49
11549,tsne,lda,0.96,0.6,0.44
11550,tsne,lda,0.96,0.6,0.44
11551,tsne,lda,0.98,0.75,0.49
11552,tsne,lda,0.98,0.77,0.49
11553,tsne,lda,0.98,0.74,0.49
11554,tsne,lda,0.98,0.74,0.49
11555,tsne,lda,0.98,0.76,0.48
11556,tsne,lda,0.98,0.77,0.49
11557,tsne,lda,0.98,0.75,0.49
11558,tsne,lda,0.96,0.59,0.45
11559,tsne,lda,0.97,0.67,0.46
11560,tsne,lda,0.98,0.75,0.49
11561,tsne,lda,0.97,0.68,0.46
11562,tsne,lda,0.96,0.64,0.44
11563,tsne,lda,0.98,0.69,0.48
11564,tsne,lda,0.96,0.6,0.44
11565,tsne,lda,0.98,0.67,0.47
11566,tsne,lda,0.96,0.64,0.44
11567,tsne,lda,0.96,0.62,0.44
11568,tsne,lda,0.97,0.67,0.46
11569,tsne,lda,0.98,0.67,0.48
11570,tsne,lda,0.98,0.77,0.49
11571,tsne,lda,0.98,0.76,0.48
11572,tsne,lda,0.98,0.77,0.5
11573,tsne,lda,0.98,0.75,0.49
11574,tsne,lda,0.96,0.64,0.45
11575,tsne,lda,0.96,0.6,0.44
11576,tsne,lda,0.98,0.75,0.49
11577,tsne,lda,0.98,0.76,0.49
11578,tsne,lda,0.98,0.76,0.48
11579,tsne,lda,0.98,0.76,0.49
11580,tsne,lda,0.98,0.76,0.48
11581,tsne,lda,0.98,0.75,0.49
11582,tsne,lda,0.98,0.77,0.48
11583,tsne,lda,0.98,0.77,0.49
11584,tsne,lda,0.98,0.75,0.49
11585,tsne,lda,0.96,0.64,0.45
11586,tsne,lda,0.98,0.68,0.48
11587,tsne,lda,0.96,0.63,0.44
11588,tsne,lda,0.98,0.68,0.47
11589,tsne,lda,0.98,0.76,0.48
11590,tsne,lda,0.98,0.76,0.48
11591,tsne,lda,0.97,0.69,0.47
11592,tsne,lda,0.98,0.68,0.48
11593,tsne,lda,0.98,0.77,0.48
11594,tsne,lda,0.98,0.73,0.48
11595,tsne,lda,0.98,0.76,0.48
11596,tsne,lda,0.98,0.76,0.49
11597,tsne,lda,0.96,0.64,0.44
11598,tsne,lda,0.98,0.76,0.49
11599,tsne,lda,0.98,0.76,0.49
11600,tsne,lda,0.97,0.67,0.46
11601,tsne,lda,0.98,0.76,0.49
11602,tsne,lda,0.98,0.76,0.48
11603,tsne,lda,0.98,0.77,0.49
11604,tsne,lda,0.98,0.68,0.47
11605,tsne,lda,0.98,0.75,0.49
11606,tsne,lda,0.98,0.76,0.48
11607,tsne,lda,0.98,0.74,0.49
11608,tsne,lda,0.98,0.77,0.5
11609,tsne,lda,0.98,0.77,0.49
