,DR,TM,accuracy_local,accuracy_global,perception
14700,tsne,bow,0.91,0.63,0.48
14701,tsne,bow,0.91,0.64,0.49
14702,tsne,bow,0.9,0.63,0.47
14703,tsne,bow,0.9,0.61,0.47
14704,tsne,bow,0.91,0.63,0.48
14705,tsne,bow,0.9,0.61,0.47
14706,tsne,bow,0.91,0.63,0.49
14707,tsne,bow,0.9,0.62,0.48
14708,tsne,bow,0.91,0.64,0.48
14709,tsne,bow,0.9,0.62,0.48
14710,tsne,bow,0.91,0.63,0.48
14711,tsne,bow,0.9,0.61,0.45
14712,tsne,bow,0.9,0.62,0.48
14713,tsne,bow,0.9,0.64,0.48
14714,tsne,bow,0.91,0.63,0.48
14715,tsne,bow,0.9,0.63,0.48
14716,tsne,bow,0.91,0.64,0.49
14717,tsne,bow,0.91,0.63,0.48
14718,tsne,bow,0.9,0.63,0.48
14719,tsne,bow,0.91,0.63,0.48
14720,tsne,bow,0.91,0.63,0.49
14721,tsne,bow,0.91,0.64,0.48
14722,tsne,bow,0.9,0.62,0.48
14723,tsne,bow,0.9,0.63,0.49
14724,tsne,bow,0.9,0.63,0.47
14725,tsne,bow,0.91,0.64,0.49
14726,tsne,bow,0.9,0.62,0.47
14727,tsne,bow,0.9,0.63,0.47
14728,tsne,bow,0.91,0.64,0.49
14729,tsne,bow,0.91,0.63,0.49
14730,tsne,bow,0.9,0.62,0.46
14731,tsne,bow,0.9,0.6,0.46
14732,tsne,bow,0.9,0.61,0.49
14733,tsne,bow,0.9,0.63,0.48
14734,tsne,bow,0.9,0.62,0.48
14735,tsne,bow,0.9,0.64,0.48
14736,tsne,bow,0.91,0.63,0.48
14737,tsne,bow,0.9,0.62,0.48
14738,tsne,bow,0.9,0.62,0.47
14739,tsne,bow,0.9,0.64,0.48
14740,tsne,bow,0.91,0.62,0.48
14741,tsne,bow,0.9,0.6,0.47
14742,tsne,bow,0.9,0.63,0.48
14743,tsne,bow,0.9,0.63,0.48
14744,tsne,bow,0.9,0.61,0.48
14745,tsne,bow,0.9,0.61,0.47
14746,tsne,bow,0.9,0.62,0.48
14747,tsne,bow,0.9,0.61,0.47
14748,tsne,bow,0.9,0.62,0.45
14749,tsne,bow,0.9,0.62,0.48
14750,tsne,bow,0.9,0.63,0.47
14751,tsne,bow,0.9,0.61,0.46
14752,tsne,bow,0.91,0.62,0.48
14753,tsne,bow,0.9,0.63,0.48
14754,tsne,bow,0.9,0.62,0.48
14755,tsne,bow,0.9,0.63,0.48
14756,tsne,bow,0.73,0.53,0.48
14757,tsne,bow,0.91,0.63,0.49
14758,tsne,bow,0.91,0.63,0.48
14759,tsne,bow,0.9,0.63,0.49
14760,tsne,bow,0.9,0.62,0.48
14761,tsne,bow,0.9,0.63,0.49
14762,tsne,bow,0.9,0.62,0.48
14763,tsne,bow,0.91,0.63,0.48
14764,tsne,bow,0.9,0.65,0.48
14765,tsne,bow,0.9,0.62,0.47
14766,tsne,bow,0.91,0.62,0.48
14767,tsne,bow,0.9,0.63,0.47
14768,tsne,bow,0.91,0.64,0.49
14769,tsne,bow,0.9,0.63,0.47
14770,tsne,bow,0.91,0.63,0.49
14771,tsne,bow,0.9,0.6,0.47
14772,tsne,bow,0.9,0.62,0.45
14773,tsne,bow,0.9,0.62,0.47
14774,tsne,bow,0.9,0.62,0.48
14775,tsne,bow,0.9,0.63,0.47
14776,tsne,bow,0.9,0.63,0.49
14777,tsne,bow,0.91,0.63,0.48
14778,tsne,bow,0.9,0.64,0.48
