,DR,TM,accuracy_local,accuracy_global,perception
13314,tsne,nmf_tfidf,0.99,0.76,0.5
13315,tsne,nmf_tfidf,0.99,0.81,0.52
13316,tsne,nmf_tfidf,0.99,0.81,0.52
13317,tsne,nmf_tfidf,0.99,0.81,0.52
13318,tsne,nmf_tfidf,0.99,0.8,0.52
13319,tsne,nmf_tfidf,0.99,0.8,0.53
13320,tsne,nmf_tfidf,0.99,0.82,0.52
13321,tsne,nmf_tfidf,0.99,0.81,0.52
13322,tsne,nmf_tfidf,0.99,0.82,0.52
13323,tsne,nmf_tfidf,0.99,0.81,0.52
13324,tsne,nmf_tfidf,0.99,0.82,0.52
13325,tsne,nmf_tfidf,0.99,0.81,0.53
13326,tsne,nmf_tfidf,0.99,0.82,0.52
13327,tsne,nmf_tfidf,0.99,0.82,0.52
13328,tsne,nmf_tfidf,0.99,0.81,0.52
13329,tsne,nmf_tfidf,0.99,0.81,0.52
13330,tsne,nmf_tfidf,0.99,0.82,0.52
13331,tsne,nmf_tfidf,0.99,0.81,0.52
13332,tsne,nmf_tfidf,0.99,0.82,0.52
13333,tsne,nmf_tfidf,0.99,0.81,0.52
13334,tsne,nmf_tfidf,0.99,0.82,0.52
13335,tsne,nmf_tfidf,0.99,0.81,0.52
13336,tsne,nmf_tfidf,0.99,0.82,0.52
13337,tsne,nmf_tfidf,0.99,0.8,0.52
13338,tsne,nmf_tfidf,0.98,0.7,0.48
13339,tsne,nmf_tfidf,0.99,0.8,0.52
13340,tsne,nmf_tfidf,0.99,0.81,0.52
13341,tsne,nmf_tfidf,0.99,0.82,0.52
13342,tsne,nmf_tfidf,0.99,0.81,0.52
13343,tsne,nmf_tfidf,0.99,0.75,0.48
13344,tsne,nmf_tfidf,0.99,0.8,0.52
13345,tsne,nmf_tfidf,0.99,0.81,0.52
13346,tsne,nmf_tfidf,0.99,0.8,0.52
13347,tsne,nmf_tfidf,0.99,0.81,0.52
13348,tsne,nmf_tfidf,0.99,0.82,0.52
13349,tsne,nmf_tfidf,0.99,0.8,0.52
13350,tsne,nmf_tfidf,0.99,0.82,0.52
13351,tsne,nmf_tfidf,0.99,0.81,0.52
13352,tsne,nmf_tfidf,0.99,0.81,0.52
13353,tsne,nmf_tfidf,0.99,0.81,0.52
13354,tsne,nmf_tfidf,0.99,0.8,0.52
13355,tsne,nmf_tfidf,0.99,0.8,0.52
13356,tsne,nmf_tfidf,0.99,0.8,0.52
13357,tsne,nmf_tfidf,0.99,0.82,0.53
13358,tsne,nmf_tfidf,0.99,0.82,0.52
13359,tsne,nmf_tfidf,0.99,0.82,0.52
