,DR,TM,accuracy_local,accuracy_global,perception
19105,umap,lda_linear_combined,0.98,0.91,0.53
19106,umap,lda_linear_combined,0.98,0.93,0.54
19107,umap,lda_linear_combined,0.99,0.92,0.58
19108,umap,lda_linear_combined,0.81,0.7,0.43
19109,umap,lda_linear_combined,0.98,0.91,0.53
19110,umap,lda_linear_combined,0.98,0.92,0.55
19111,umap,lda_linear_combined,0.98,0.85,0.54
19112,umap,lda_linear_combined,0.99,0.89,0.58
19113,umap,lda_linear_combined,0.98,0.86,0.53
19114,umap,lda_linear_combined,0.99,0.87,0.58
19115,umap,lda_linear_combined,0.98,0.88,0.55
19116,umap,lda_linear_combined,0.98,0.91,0.53
19117,umap,lda_linear_combined,0.97,0.73,0.5
19118,umap,lda_linear_combined,0.99,0.94,0.56
19119,umap,lda_linear_combined,0.98,0.91,0.54
19120,umap,lda_linear_combined,0.98,0.93,0.57
19121,umap,lda_linear_combined,0.98,0.9,0.55
19122,umap,lda_linear_combined,0.98,0.94,0.54
19123,umap,lda_linear_combined,0.98,0.84,0.57
19124,umap,lda_linear_combined,0.98,0.86,0.55
19125,umap,lda_linear_combined,0.98,0.92,0.54
19126,umap,lda_linear_combined,0.99,0.92,0.55
19127,umap,lda_linear_combined,0.99,0.93,0.55
19128,umap,lda_linear_combined,0.96,0.65,0.49
19129,umap,lda_linear_combined,0.8,0.68,0.41
19130,umap,lda_linear_combined,0.99,0.93,0.56
19131,umap,lda_linear_combined,0.98,0.9,0.53
19132,umap,lda_linear_combined,0.77,0.64,0.4
19133,umap,lda_linear_combined,0.95,0.72,0.45
19134,umap,lda_linear_combined,0.98,0.82,0.58
19135,umap,lda_linear_combined,0.95,0.76,0.49
19136,umap,lda_linear_combined,0.98,0.84,0.58
19137,umap,lda_linear_combined,0.95,0.69,0.47
19138,umap,lda_linear_combined,0.82,0.72,0.41
19139,umap,lda_linear_combined,0.98,0.83,0.58
19140,umap,lda_linear_combined,0.78,0.64,0.38
19141,umap,lda_linear_combined,0.78,0.65,0.41
19142,umap,lda_linear_combined,0.99,0.93,0.57
