,DR,TM,accuracy_local,accuracy_global,perception
5241,tsne,nmf_linear_combined,0.99,0.84,0.52
5242,tsne,nmf_linear_combined,0.99,0.84,0.5
5243,tsne,nmf_linear_combined,0.99,0.85,0.52
5244,tsne,nmf_linear_combined,0.99,0.87,0.49
5245,tsne,nmf_linear_combined,0.99,0.84,0.5
5246,tsne,nmf_linear_combined,0.99,0.84,0.52
5247,tsne,nmf_linear_combined,0.99,0.83,0.53
5248,tsne,nmf_linear_combined,0.99,0.84,0.5
5249,tsne,nmf_linear_combined,0.99,0.83,0.5
5250,tsne,nmf_linear_combined,0.99,0.84,0.5
5251,tsne,nmf_linear_combined,0.99,0.83,0.5
5252,tsne,nmf_linear_combined,0.99,0.84,0.52
5253,tsne,nmf_linear_combined,0.99,0.83,0.51
5254,tsne,nmf_linear_combined,0.99,0.85,0.51
5255,tsne,nmf_linear_combined,0.99,0.85,0.52
5256,tsne,nmf_linear_combined,0.99,0.83,0.5
5257,tsne,nmf_linear_combined,0.99,0.86,0.49
5258,tsne,nmf_linear_combined,0.99,0.84,0.52
5259,tsne,nmf_linear_combined,0.99,0.78,0.49
5260,tsne,nmf_linear_combined,0.99,0.83,0.51
5261,tsne,nmf_linear_combined,0.99,0.84,0.52
5262,tsne,nmf_linear_combined,0.99,0.82,0.5
5263,tsne,nmf_linear_combined,0.99,0.84,0.5
5264,tsne,nmf_linear_combined,0.99,0.78,0.44
5265,tsne,nmf_linear_combined,0.99,0.84,0.52
5266,tsne,nmf_linear_combined,0.99,0.79,0.49
5267,tsne,nmf_linear_combined,0.99,0.76,0.47
5268,tsne,nmf_linear_combined,0.99,0.84,0.52
5269,tsne,nmf_linear_combined,0.99,0.84,0.5
5270,tsne,nmf_linear_combined,0.99,0.84,0.51
5271,tsne,nmf_linear_combined,0.99,0.84,0.52
5272,tsne,nmf_linear_combined,0.99,0.85,0.51
5273,tsne,nmf_linear_combined,0.99,0.85,0.52
5274,tsne,nmf_linear_combined,0.99,0.76,0.47
5275,tsne,nmf_linear_combined,0.99,0.75,0.47
5276,tsne,nmf_linear_combined,0.99,0.84,0.5
5277,tsne,nmf_linear_combined,0.99,0.83,0.5
5278,tsne,nmf_linear_combined,0.99,0.84,0.5
5279,tsne,nmf_linear_combined,0.99,0.84,0.52
5280,tsne,nmf_linear_combined,0.99,0.82,0.5
5281,tsne,nmf_linear_combined,0.99,0.78,0.49
5282,tsne,nmf_linear_combined,0.99,0.84,0.51
5283,tsne,nmf_linear_combined,0.99,0.84,0.5
5284,tsne,nmf_linear_combined,0.99,0.85,0.51
5285,tsne,nmf_linear_combined,0.99,0.84,0.52
5286,tsne,nmf_linear_combined,0.99,0.85,0.51
5287,tsne,nmf_linear_combined,0.99,0.84,0.52
5288,tsne,nmf_linear_combined,0.99,0.84,0.5
5289,tsne,nmf_linear_combined,0.99,0.82,0.51
5290,tsne,nmf_linear_combined,0.99,0.85,0.51
5291,tsne,nmf_linear_combined,0.99,0.84,0.53
5292,tsne,nmf_linear_combined,0.99,0.83,0.53
5293,tsne,nmf_linear_combined,0.99,0.84,0.52
5294,tsne,nmf_linear_combined,0.99,0.84,0.51
5295,tsne,nmf_linear_combined,0.99,0.83,0.51
5296,tsne,nmf_linear_combined,0.99,0.84,0.52
5297,tsne,nmf_linear_combined,0.99,0.83,0.5
5298,tsne,nmf_linear_combined,0.99,0.82,0.5
5299,tsne,nmf_linear_combined,0.99,0.81,0.5
5300,tsne,nmf_linear_combined,0.99,0.84,0.52
5301,tsne,nmf_linear_combined,0.99,0.84,0.51
5302,tsne,nmf_linear_combined,0.99,0.78,0.49
5303,tsne,nmf_linear_combined,0.99,0.78,0.49
5304,tsne,nmf_linear_combined,0.99,0.82,0.5
5305,tsne,nmf_linear_combined,0.99,0.78,0.49
5306,tsne,nmf_linear_combined,0.99,0.77,0.49
5307,tsne,nmf_linear_combined,0.99,0.85,0.51
5308,tsne,nmf_linear_combined,0.99,0.84,0.52
5309,tsne,nmf_linear_combined,0.99,0.84,0.5
8783,tsne,nmf_linear_combined,0.98,0.84,0.67
8784,tsne,nmf_linear_combined,0.98,0.85,0.66
8785,tsne,nmf_linear_combined,0.98,0.84,0.68
8786,tsne,nmf_linear_combined,0.98,0.82,0.65
8787,tsne,nmf_linear_combined,0.98,0.83,0.68
8788,tsne,nmf_linear_combined,0.98,0.84,0.67
8789,tsne,nmf_linear_combined,0.98,0.84,0.68
8790,tsne,nmf_linear_combined,0.98,0.85,0.66
8791,tsne,nmf_linear_combined,0.98,0.85,0.66
8792,tsne,nmf_linear_combined,0.98,0.84,0.68
8793,tsne,nmf_linear_combined,0.98,0.84,0.67
8794,tsne,nmf_linear_combined,0.98,0.84,0.68
8795,tsne,nmf_linear_combined,0.98,0.84,0.68
8796,tsne,nmf_linear_combined,0.98,0.84,0.67
8797,tsne,nmf_linear_combined,0.98,0.82,0.67
8798,tsne,nmf_linear_combined,0.98,0.85,0.68
8799,tsne,nmf_linear_combined,0.98,0.85,0.66
8800,tsne,nmf_linear_combined,0.98,0.83,0.69
8801,tsne,nmf_linear_combined,0.98,0.84,0.67
8802,tsne,nmf_linear_combined,0.98,0.85,0.67
8803,tsne,nmf_linear_combined,0.98,0.83,0.69
8804,tsne,nmf_linear_combined,0.98,0.84,0.68
8805,tsne,nmf_linear_combined,0.98,0.84,0.68
8806,tsne,nmf_linear_combined,0.98,0.82,0.67
8807,tsne,nmf_linear_combined,0.98,0.81,0.67
8808,tsne,nmf_linear_combined,0.98,0.85,0.66
8809,tsne,nmf_linear_combined,0.98,0.85,0.66
8810,tsne,nmf_linear_combined,0.98,0.85,0.66
8811,tsne,nmf_linear_combined,0.98,0.85,0.66
8812,tsne,nmf_linear_combined,0.98,0.82,0.65
8813,tsne,nmf_linear_combined,0.98,0.84,0.67
8814,tsne,nmf_linear_combined,0.98,0.81,0.67
8815,tsne,nmf_linear_combined,0.98,0.83,0.68
8816,tsne,nmf_linear_combined,0.98,0.83,0.66
8817,tsne,nmf_linear_combined,0.98,0.85,0.66
8818,tsne,nmf_linear_combined,0.98,0.85,0.66
8819,tsne,nmf_linear_combined,0.98,0.85,0.66
8820,tsne,nmf_linear_combined,0.98,0.85,0.66
8821,tsne,nmf_linear_combined,0.98,0.85,0.66
8822,tsne,nmf_linear_combined,0.98,0.85,0.66
8823,tsne,nmf_linear_combined,0.98,0.82,0.65
8824,tsne,nmf_linear_combined,0.98,0.82,0.65
8825,tsne,nmf_linear_combined,0.98,0.85,0.66
8826,tsne,nmf_linear_combined,0.98,0.85,0.67
8827,tsne,nmf_linear_combined,0.98,0.82,0.66
8828,tsne,nmf_linear_combined,0.98,0.85,0.66
8829,tsne,nmf_linear_combined,0.98,0.81,0.67
8830,tsne,nmf_linear_combined,0.98,0.85,0.67
8831,tsne,nmf_linear_combined,0.98,0.84,0.68
8832,tsne,nmf_linear_combined,0.98,0.85,0.66
8833,tsne,nmf_linear_combined,0.98,0.85,0.66
8834,tsne,nmf_linear_combined,0.98,0.84,0.67
8835,tsne,nmf_linear_combined,0.98,0.84,0.68
8836,tsne,nmf_linear_combined,0.98,0.85,0.66
8837,tsne,nmf_linear_combined,0.98,0.82,0.66
8838,tsne,nmf_linear_combined,0.98,0.81,0.67
8839,tsne,nmf_linear_combined,0.98,0.85,0.66
8840,tsne,nmf_linear_combined,0.98,0.85,0.66
8841,tsne,nmf_linear_combined,0.98,0.85,0.66
8842,tsne,nmf_linear_combined,0.98,0.84,0.66
8843,tsne,nmf_linear_combined,0.98,0.85,0.66
8844,tsne,nmf_linear_combined,0.98,0.84,0.67
8845,tsne,nmf_linear_combined,0.98,0.82,0.67
