,DR,TM,accuracy_local,accuracy_global,perception
16871,umap,nmf_tfidf_linear_combined,0.99,0.88,0.23
16872,umap,nmf_tfidf_linear_combined,0.99,0.89,0.23
16873,umap,nmf_tfidf_linear_combined,0.98,0.89,0.31
16874,umap,nmf_tfidf_linear_combined,0.81,0.67,0.23
16875,umap,nmf_tfidf_linear_combined,0.79,0.65,0.23
16876,umap,nmf_tfidf_linear_combined,0.99,0.9,0.22
16877,umap,nmf_tfidf_linear_combined,0.99,0.91,0.23
16878,umap,nmf_tfidf_linear_combined,0.98,0.91,0.23
16879,umap,nmf_tfidf_linear_combined,0.99,0.89,0.23
16880,umap,nmf_tfidf_linear_combined,0.98,0.87,0.23
20641,umap,nmf_tfidf_linear_combined,0.99,0.85,0.64
20642,umap,nmf_tfidf_linear_combined,0.98,0.87,0.62
20643,umap,nmf_tfidf_linear_combined,0.97,0.83,0.59
20644,umap,nmf_tfidf_linear_combined,0.98,0.84,0.6
20645,umap,nmf_tfidf_linear_combined,0.98,0.84,0.58
20646,umap,nmf_tfidf_linear_combined,0.81,0.66,0.48
20647,umap,nmf_tfidf_linear_combined,0.99,0.8,0.64
20648,umap,nmf_tfidf_linear_combined,0.99,0.82,0.62
20649,umap,nmf_tfidf_linear_combined,0.98,0.81,0.64
20650,umap,nmf_tfidf_linear_combined,0.98,0.85,0.59
20651,umap,nmf_tfidf_linear_combined,0.99,0.83,0.62
20652,umap,nmf_tfidf_linear_combined,0.99,0.86,0.61
20653,umap,nmf_tfidf_linear_combined,0.85,0.71,0.52
20654,umap,nmf_tfidf_linear_combined,0.98,0.87,0.63
20655,umap,nmf_tfidf_linear_combined,0.99,0.85,0.64
20656,umap,nmf_tfidf_linear_combined,0.98,0.83,0.57
20657,umap,nmf_tfidf_linear_combined,0.99,0.86,0.63
20658,umap,nmf_tfidf_linear_combined,0.97,0.87,0.61
20659,umap,nmf_tfidf_linear_combined,0.99,0.85,0.63
20660,umap,nmf_tfidf_linear_combined,0.99,0.79,0.63
20661,umap,nmf_tfidf_linear_combined,0.98,0.88,0.61
20662,umap,nmf_tfidf_linear_combined,0.99,0.81,0.63
20663,umap,nmf_tfidf_linear_combined,0.99,0.83,0.61
20664,umap,nmf_tfidf_linear_combined,0.84,0.7,0.5
20665,umap,nmf_tfidf_linear_combined,0.99,0.85,0.63
20666,umap,nmf_tfidf_linear_combined,0.98,0.85,0.59
20667,umap,nmf_tfidf_linear_combined,0.79,0.64,0.46
20668,umap,nmf_tfidf_linear_combined,0.98,0.84,0.6
20669,umap,nmf_tfidf_linear_combined,0.98,0.84,0.59
20670,umap,nmf_tfidf_linear_combined,0.99,0.85,0.64
20671,umap,nmf_tfidf_linear_combined,0.98,0.87,0.62
20672,umap,nmf_tfidf_linear_combined,0.99,0.82,0.64
20673,umap,nmf_tfidf_linear_combined,0.98,0.88,0.61
20674,umap,nmf_tfidf_linear_combined,0.99,0.85,0.64
20675,umap,nmf_tfidf_linear_combined,0.99,0.85,0.64
20676,umap,nmf_tfidf_linear_combined,0.98,0.87,0.61
20677,umap,nmf_tfidf_linear_combined,0.99,0.86,0.64
20678,umap,nmf_tfidf_linear_combined,0.99,0.84,0.64
20679,umap,nmf_tfidf_linear_combined,0.98,0.87,0.6
20680,umap,nmf_tfidf_linear_combined,0.83,0.68,0.49
20681,umap,nmf_tfidf_linear_combined,0.99,0.83,0.61
20682,umap,nmf_tfidf_linear_combined,0.8,0.65,0.46
