,DR,TM,accuracy_local,accuracy_global,perception
6692,umap,bert,0.94,0.58,0.58
6693,umap,bert,0.94,0.56,0.55
6694,umap,bert,0.94,0.57,0.55
6695,umap,bert,0.89,0.59,0.56
6696,umap,bert,0.81,0.6,0.53
6697,umap,bert,0.93,0.55,0.56
6698,umap,bert,0.81,0.61,0.55
6699,umap,bert,0.79,0.59,0.52
6700,umap,bert,0.93,0.58,0.57
6701,umap,bert,0.93,0.7,0.59
6702,umap,bert,0.92,0.69,0.59
6703,umap,bert,0.91,0.58,0.57
6704,umap,bert,0.94,0.69,0.59
6705,umap,bert,0.91,0.7,0.58
6706,umap,bert,0.94,0.54,0.56
6707,umap,bert,0.91,0.58,0.53
6893,umap,bert,0.88,0.52,0.53
6894,umap,bert,0.86,0.62,0.58
6895,umap,bert,0.9,0.57,0.58
6896,umap,bert,0.87,0.62,0.57
6897,umap,bert,0.86,0.58,0.58
6898,umap,bert,0.84,0.55,0.53
6899,umap,bert,0.71,0.5,0.42
6900,umap,bert,0.87,0.54,0.52
6901,umap,bert,0.85,0.55,0.57
6902,umap,bert,0.88,0.52,0.53
6903,umap,bert,0.85,0.63,0.57
6904,umap,bert,0.69,0.5,0.38
6905,umap,bert,0.89,0.58,0.59
6906,umap,bert,0.89,0.54,0.53
6907,umap,bert,0.85,0.6,0.58
6908,umap,bert,0.71,0.5,0.39
6909,umap,bert,0.85,0.63,0.58
6910,umap,bert,0.84,0.63,0.57
6911,umap,bert,0.89,0.6,0.58
6912,umap,bert,0.86,0.52,0.53
6913,umap,bert,0.9,0.59,0.58
6914,umap,bert,0.86,0.64,0.57
6915,umap,bert,0.88,0.58,0.57
6916,umap,bert,0.89,0.61,0.58
6917,umap,bert,0.87,0.61,0.57
6918,umap,bert,0.9,0.53,0.56
6919,umap,bert,0.89,0.51,0.49
6920,umap,bert,0.9,0.54,0.57
6921,umap,bert,0.72,0.49,0.43
6922,umap,bert,0.88,0.54,0.52
6923,umap,bert,0.85,0.55,0.54
6924,umap,bert,0.71,0.49,0.45
6925,umap,bert,0.83,0.53,0.53
6926,umap,bert,0.84,0.53,0.5
6927,umap,bert,0.85,0.6,0.58
6928,umap,bert,0.9,0.54,0.55
6929,umap,bert,0.85,0.62,0.57
6930,umap,bert,0.9,0.54,0.57
6931,umap,bert,0.85,0.55,0.52
6932,umap,bert,0.68,0.49,0.39
6933,umap,bert,0.87,0.55,0.58
6934,umap,bert,0.88,0.61,0.58
7120,umap,bert,0.71,0.49,0.42
7121,umap,bert,0.87,0.67,0.57
7122,umap,bert,0.85,0.54,0.56
7123,umap,bert,0.89,0.66,0.58
7124,umap,bert,0.87,0.68,0.58
7125,umap,bert,0.88,0.57,0.55
7126,umap,bert,0.86,0.54,0.55
7127,umap,bert,0.86,0.58,0.52
7128,umap,bert,0.88,0.67,0.58
7129,umap,bert,0.9,0.55,0.54
7130,umap,bert,0.72,0.49,0.4
7131,umap,bert,0.71,0.49,0.38
7132,umap,bert,0.72,0.5,0.42
7133,umap,bert,0.88,0.55,0.53
7134,umap,bert,0.87,0.62,0.57
7135,umap,bert,0.91,0.55,0.54
7136,umap,bert,0.88,0.68,0.58
7137,umap,bert,0.87,0.61,0.56
